sample_id,family_id,image_id,source_caption,edited_caption,label,edit_family,edit_rule,audit_status,file_path,objects,object_counts,split
val-242192::entailment,val-242192,207844,"People laying in chairs, walking, and playing in the water on the beach.","Individuals laying in chairs, walking, and playing in the water on the beach",entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000207844.jpg,"['book', 'chair', 'cup', 'person', 'umbrella']","{'umbrella': 6, 'person': 14, 'book': 1, 'cup': 1, 'chair': 12}",test
val-242201::contradiction,val-242201,207844,a large beach filled with many people and umbrellas,a small beach filled with many people and umbrellas,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000207844.jpg,"['book', 'chair', 'cup', 'person', 'umbrella']","{'umbrella': 6, 'person': 14, 'book': 1, 'cup': 1, 'chair': 12}",test
val-242201::entailment,val-242201,207844,a large beach filled with many people and umbrellas,a large beach filled with many individuals and umbrellas,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000207844.jpg,"['book', 'chair', 'cup', 'person', 'umbrella']","{'umbrella': 6, 'person': 14, 'book': 1, 'cup': 1, 'chair': 12}",test
val-242677::contradiction,val-242677,70254,People are lined up along a train station waiting for a train.,People are lined up along a bus station waiting for a train,contradiction,contradiction_object,object:train->bus,pending,/content/project/artifacts/datasets/coco2017/val2017/000000070254.jpg,"['backpack', 'bench', 'handbag', 'person', 'train']","{'train': 1, 'person': 7, 'bench': 3, 'handbag': 3, 'backpack': 2}",test
val-242677::entailment,val-242677,70254,People are lined up along a train station waiting for a train.,Individuals are lined up along a train station waiting for a train,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000070254.jpg,"['backpack', 'bench', 'handbag', 'person', 'train']","{'train': 1, 'person': 7, 'bench': 3, 'handbag': 3, 'backpack': 2}",test
val-243514::contradiction,val-243514,62353,"Giraffes in a zoo, standing with their heads peeking over the fence, looking at people.","Giraffes in a zoo, sleeping with their heads peeking over the fence, looking at people",contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000062353.jpg,"['giraffe', 'person']","{'person': 6, 'giraffe': 3}",test
val-243514::entailment,val-243514,62353,"Giraffes in a zoo, standing with their heads peeking over the fence, looking at people.","Giraffes in a zoo, standing with their heads peeking over the fence, looking at individuals",entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000062353.jpg,"['giraffe', 'person']","{'person': 6, 'giraffe': 3}",test
val-244901::contradiction,val-244901,11149,Two parked bikes on a sidewalk with a person riding a motor bike.,One parked bikes on a sidewalk with a person riding a motor bike,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000011149.jpg,"['bicycle', 'motorcycle', 'person']","{'bicycle': 2, 'motorcycle': 1, 'person': 2}",test
val-244901::entailment,val-244901,11149,Two parked bikes on a sidewalk with a person riding a motor bike.,Two parkeds bikes on a sidewalk with an individual riding a motor bike,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000011149.jpg,"['bicycle', 'motorcycle', 'person']","{'bicycle': 2, 'motorcycle': 1, 'person': 2}",test
val-246319::contradiction,val-246319,303499,People in red uniforms mounted on black horses.,People in blue uniforms mounted on black horses,contradiction,contradiction_attribute,attribute:red->blue,pending,/content/project/artifacts/datasets/coco2017/val2017/000000303499.jpg,"['horse', 'person']","{'horse': 5, 'person': 3}",test
val-246319::entailment,val-246319,303499,People in red uniforms mounted on black horses.,Individuals in red uniforms mounted on black horses,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000303499.jpg,"['horse', 'person']","{'horse': 5, 'person': 3}",test
val-248971::contradiction,val-248971,62353,A photo looking at the back side of two giraffes check out the people.,A photo looking at the back side of one giraffe check out the people,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000062353.jpg,"['giraffe', 'person']","{'person': 6, 'giraffe': 3}",test
val-249936::contradiction,val-249936,132796,three people riding on the backs of elephants,one person riding on the backs of elephants,contradiction,contradiction_count,count:three->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000132796.jpg,"['backpack', 'bench', 'chair', 'elephant', 'person']","{'chair': 1, 'person': 3, 'bench': 2, 'elephant': 2, 'backpack': 1}",test
val-249936::entailment,val-249936,132796,three people riding on the backs of elephants,three individuals riding on the backs of elephants,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000132796.jpg,"['backpack', 'bench', 'chair', 'elephant', 'person']","{'chair': 1, 'person': 3, 'bench': 2, 'elephant': 2, 'backpack': 1}",test
val-253070::contradiction,val-253070,138639,"People in cars, on bikes, and walking near city buildings.","People in cars, on bikes, and sitting near city buildings",contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000138639.jpg,"['bicycle', 'car', 'handbag', 'person', 'traffic light']","{'car': 2, 'traffic light': 1, 'handbag': 2, 'person': 14, 'bicycle': 1}",test
val-253309::contradiction,val-253309,486438,A person sitting on the floor near a plate of donuts.,A person running on the floor near a plate of donuts,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000486438.jpg,"['donut', 'person']","{'person': 1, 'donut': 8}",test
val-253637::contradiction,val-253637,212800,Several people holding umbrella's riding in a boat.,Several people dropping umbrella's riding in a boat,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000212800.jpg,"['boat', 'person', 'umbrella']","{'boat': 1, 'person': 14, 'umbrella': 13}",test
val-253637::entailment,val-253637,212800,Several people holding umbrella's riding in a boat.,Several individuals holding umbrella's riding in a boat,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000212800.jpg,"['boat', 'person', 'umbrella']","{'boat': 1, 'person': 14, 'umbrella': 13}",test
val-254727::contradiction,val-254727,439426,A person's hand holding a bitten into doughnut.,Two people's hand holding a bitten into doughnut,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000439426.jpg,"['donut', 'person']","{'donut': 1, 'person': 3}",test
val-254727::entailment,val-254727,439426,A person's hand holding a bitten into doughnut.,AN individual's hand holding a bitten into doughnut,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000439426.jpg,"['donut', 'person']","{'donut': 1, 'person': 3}",test
val-255171::contradiction,val-255171,483999,A group of people at a dining table talking to each other.,A group of people at two dinings tables talking to each other,contradiction,contradiction_count,count:article->dining table,pending,/content/project/artifacts/datasets/coco2017/val2017/000000483999.jpg,"['chair', 'cup', 'dining table', 'fork', 'knife', 'person', 'spoon', 'umbrella']","{'dining table': 3, 'person': 11, 'cup': 14, 'fork': 4, 'chair': 7, 'spoon': 1, 'umbrella': 1, 'knife': 1}",test
val-259722::contradiction,val-259722,483999,People sitting at a long table in a restaurant with many plates.,People running at a long table in a restaurant with many plates,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000483999.jpg,"['chair', 'cup', 'dining table', 'fork', 'knife', 'person', 'spoon', 'umbrella']","{'dining table': 3, 'person': 11, 'cup': 14, 'fork': 4, 'chair': 7, 'spoon': 1, 'umbrella': 1, 'knife': 1}",test
val-262585::contradiction,val-262585,459272,A woman holding a smart phone next to a group of people.,A woman dropping a smart phone next to a group of people,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000459272.jpg,"['cell phone', 'person']","{'cell phone': 1, 'person': 10}",test
val-262585::entailment,val-262585,459272,A woman holding a smart phone next to a group of people.,A woman holding a smart phone next to a group of individuals,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000459272.jpg,"['cell phone', 'person']","{'cell phone': 1, 'person': 10}",test
val-267318::contradiction,val-267318,255483,Person holding up a piece of paper with scissors on it.,Person dropping up a piece of paper with scissors on it,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000255483.jpg,"['book', 'person', 'scissors']","{'person': 1, 'scissors': 1, 'book': 1}",test
val-267318::entailment,val-267318,255483,Person holding up a piece of paper with scissors on it.,Individual holding up a piece of paper with scissors on it,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000255483.jpg,"['book', 'person', 'scissors']","{'person': 1, 'scissors': 1, 'book': 1}",test
val-270696::contradiction,val-270696,183648,three people and one is petting an elephant,one person and one i petting an elephant,contradiction,contradiction_count,count:three->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000183648.jpg,"['elephant', 'person']","{'person': 3, 'elephant': 1}",test
val-271909::contradiction,val-271909,251572,A woman laying on a couch with a white and brown puppy.,A woman laying on a couch with a black and brown puppy,contradiction,contradiction_attribute,attribute:white->black,pending,/content/project/artifacts/datasets/coco2017/val2017/000000251572.jpg,"['couch', 'dog', 'person']","{'dog': 1, 'couch': 1, 'person': 1}",test
val-271909::entailment,val-271909,251572,A woman laying on a couch with a white and brown puppy.,A woman laying on a sofa with a white and brown puppy,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000251572.jpg,"['couch', 'dog', 'person']","{'dog': 1, 'couch': 1, 'person': 1}",test
val-274916::contradiction,val-274916,459467,"A small, single person aircraft sits on the runway.","A large, single person aircraft sits on the runway",contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000459467.jpg,['airplane'],{'airplane': 1},test
val-274916::entailment,val-274916,459467,"A small, single person aircraft sits on the runway.","A small, single individual aircraft sits on the runway",entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000459467.jpg,['airplane'],{'airplane': 1},test
