sample_id,family_id,image_id,source_caption,edited_caption,label,edit_family,edit_rule,audit_status,file_path,objects,object_counts,split
val-803818::contradiction,val-803818,261888,a bicyclist rests on a bike on an empty highway with two horses walking alone up the street,a bicyclist rests on a bike on an empty highway with one hors walking alone up the street,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000261888.jpg,"['backpack', 'bicycle', 'horse', 'person', 'stop sign']","{'horse': 2, 'bicycle': 1, 'person': 1, 'backpack': 1, 'stop sign': 1}",test
val-803818::entailment,val-803818,261888,a bicyclist rests on a bike on an empty highway with two horses walking alone up the street,a bicyclist rests on a bicycle on an empty highway with two horses walking alone up the street,entailment,entailment_synonym,synonym:bike->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000261888.jpg,"['backpack', 'bicycle', 'horse', 'person', 'stop sign']","{'horse': 2, 'bicycle': 1, 'person': 1, 'backpack': 1, 'stop sign': 1}",test
val-807607::contradiction,val-807607,94871,A group of people standing around sheep on a field.,A group of people sleeping around sheep on a field,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000094871.jpg,"['handbag', 'person', 'sheep']","{'sheep': 4, 'person': 4, 'handbag': 2}",test
val-807607::entailment,val-807607,94871,A group of people standing around sheep on a field.,A group of individuals standing around sheep on a field,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000094871.jpg,"['handbag', 'person', 'sheep']","{'sheep': 4, 'person': 4, 'handbag': 2}",test
val-813140::contradiction,val-813140,67406,Two people standing in a field flying a kite,One person standing in a field flying a kite,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000067406.jpg,"['kite', 'person']","{'person': 3, 'kite': 1}",test
val-813140::entailment,val-813140,67406,Two people standing in a field flying a kite,Two individuals standing in a field flying a kite,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000067406.jpg,"['kite', 'person']","{'person': 3, 'kite': 1}",test
val-816673::contradiction,val-816673,527750,a person standing near a stove in a kitchen,a person sleeping near a stove in a kitchen,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000527750.jpg,"['bottle', 'bowl', 'oven', 'person', 'refrigerator']","{'refrigerator': 1, 'person': 1, 'oven': 1, 'bottle': 1, 'bowl': 2}",test
val-816673::entailment,val-816673,527750,a person standing near a stove in a kitchen,an individual standing near a stove in a kitchen,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000527750.jpg,"['bottle', 'bowl', 'oven', 'person', 'refrigerator']","{'refrigerator': 1, 'person': 1, 'oven': 1, 'bottle': 1, 'bowl': 2}",test
val-818769::contradiction,val-818769,222317,A dog lying on a couch with blankets and pillows.,A cat lying on a couch with blankets and pillows,contradiction,contradiction_object,object:dog->cat,pending,/content/project/artifacts/datasets/coco2017/val2017/000000222317.jpg,"['couch', 'dog', 'remote']","{'dog': 1, 'couch': 1, 'remote': 1}",test
val-818769::entailment,val-818769,222317,A dog lying on a couch with blankets and pillows.,A dog lying on a sofa with blankets and pillows,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000222317.jpg,"['couch', 'dog', 'remote']","{'dog': 1, 'couch': 1, 'remote': 1}",test
val-822879::contradiction,val-822879,570834,A train conductor standing next to a group of bikes.,A train conductor sleeping next to a group of bikes,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000570834.jpg,"['bicycle', 'person']","{'bicycle': 11, 'person': 1}",test
val-822879::entailment,val-822879,570834,A train conductor standing next to a group of bikes.,A train conductor standing next to a group of bicycles,entailment,entailment_synonym,synonym:bikes->bicycles,pending,/content/project/artifacts/datasets/coco2017/val2017/000000570834.jpg,"['bicycle', 'person']","{'bicycle': 11, 'person': 1}",test
val-822926::contradiction,val-822926,166747,a horse walking on a small platform in front of a group of people,a horse walking on a large platform in front of a group of people,contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000166747.jpg,"['bench', 'handbag', 'horse', 'person', 'truck']","{'horse': 1, 'handbag': 1, 'person': 14, 'bench': 1, 'truck': 1}",test
val-822926::entailment,val-822926,166747,a horse walking on a small platform in front of a group of people,a horse walking on a small platform in front of a group of individuals,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000166747.jpg,"['bench', 'handbag', 'horse', 'person', 'truck']","{'horse': 1, 'handbag': 1, 'person': 14, 'bench': 1, 'truck': 1}",test
val-825599::contradiction,val-825599,546325,A couch and table sit in a living room.,A bench and table sit in a living room,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000546325.jpg,"['couch', 'dining table', 'remote']","{'couch': 1, 'remote': 1, 'dining table': 1}",test
val-825599::entailment,val-825599,546325,A couch and table sit in a living room.,A sofa and table sit in a living room,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000546325.jpg,"['couch', 'dining table', 'remote']","{'couch': 1, 'remote': 1, 'dining table': 1}",test
val-826382::contradiction,val-826382,511999,A train station with people standing on a platform beside a train.,A bus station with people standing on a platform beside a train,contradiction,contradiction_object,object:train->bus,pending,/content/project/artifacts/datasets/coco2017/val2017/000000511999.jpg,"['car', 'person', 'train']","{'car': 2, 'train': 1, 'person': 3}",test
val-826382::entailment,val-826382,511999,A train station with people standing on a platform beside a train.,A train station with individuals standing on a platform beside a train,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000511999.jpg,"['car', 'person', 'train']","{'car': 2, 'train': 1, 'person': 3}",test
val-828424::contradiction,val-828424,192699,Two people wearing helmets riding motor bikes in the woods.,One person wearing helmets riding motor bikes in the woods,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000192699.jpg,"['backpack', 'motorcycle', 'person']","{'motorcycle': 2, 'person': 2, 'backpack': 1}",test
val-828424::entailment,val-828424,192699,Two people wearing helmets riding motor bikes in the woods.,Two individuals wearing helmets riding motor bikes in the woods,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000192699.jpg,"['backpack', 'motorcycle', 'person']","{'motorcycle': 2, 'person': 2, 'backpack': 1}",test
val-85883::contradiction,val-85883,184611,A city street with small carts bing peddled by a men on bikes,A city street with large carts bing peddled by a men on bikes,contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000184611.jpg,"['bicycle', 'car', 'handbag', 'person', 'suitcase']","{'bicycle': 1, 'car': 2, 'person': 14, 'suitcase': 5, 'handbag': 1}",test
val-85883::entailment,val-85883,184611,A city street with small carts bing peddled by a men on bikes,A city street with small carts bing peddled by a men on bicycles,entailment,entailment_synonym,synonym:bikes->bicycles,pending,/content/project/artifacts/datasets/coco2017/val2017/000000184611.jpg,"['bicycle', 'car', 'handbag', 'person', 'suitcase']","{'bicycle': 1, 'car': 2, 'person': 14, 'suitcase': 5, 'handbag': 1}",test
val-87740::contradiction,val-87740,571857,A couple of people sitting in chairs behind an airplane.,A couple of people sitting in chairs behind two airplanes,contradiction,contradiction_count,count:article->airplane,pending,/content/project/artifacts/datasets/coco2017/val2017/000000571857.jpg,"['airplane', 'bicycle', 'bottle', 'chair', 'cup', 'person']","{'person': 2, 'airplane': 4, 'cup': 1, 'bottle': 3, 'bicycle': 2, 'chair': 2}",test
val-87740::entailment,val-87740,571857,A couple of people sitting in chairs behind an airplane.,A couple of individuals sitting in chairs behind an airplane,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000571857.jpg,"['airplane', 'bicycle', 'bottle', 'chair', 'cup', 'person']","{'person': 2, 'airplane': 4, 'cup': 1, 'bottle': 3, 'bicycle': 2, 'chair': 2}",test
val-87776::contradiction,val-87776,540932,Two people standing on a beach next to the ocean.,One person standing on a beach next to the ocean,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000540932.jpg,"['person', 'surfboard']","{'surfboard': 4, 'person': 7}",test
val-87776::entailment,val-87776,540932,Two people standing on a beach next to the ocean.,Two individuals standing on a beach next to the ocean,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000540932.jpg,"['person', 'surfboard']","{'surfboard': 4, 'person': 7}",test
val-96667::contradiction,val-96667,180011,"Four young giraffes in a zoo, with one of them being fed leaves by a person","Four old giraffes in a zoo, with one of them being fed leaves by a person",contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000180011.jpg,"['giraffe', 'person']","{'person': 1, 'giraffe': 5}",test
val-96667::entailment,val-96667,180011,"Four young giraffes in a zoo, with one of them being fed leaves by a person","Four young giraffes in a zoo, with one of them being fed leaves by an individual",entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000180011.jpg,"['giraffe', 'person']","{'person': 1, 'giraffe': 5}",test
